Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
cargador-cg-01-v3-9026,CARGADOR CG-01 V3,<p>CARGADOR CG-01 V3 con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,9026,250,shopify,3,deny,manual,7000,8050,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_786478-MLM31954113692_082019-O.webp,1,active
fast-charging-nylon-braided-cable-vidvie-cb449v,FAST CHARGING NYLON BRAIDED CABLE VIDVIE,<p>FAST CHARGING NYLON BRAIDED CABLE VIDVIE con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,CB449V,250,shopify,1,deny,manual,25000,28750,TRUE,FALSE,https://image.made-in-china.com/2f0j00NrEkMcgRgubB/Nylon-Braid-60W-3A-Fast-Charging-USB-C-to-USB-C-Cable.jpg,1,active
fast-charging-nylon-braided-cable-vidvie-cb449vv,FAST CHARGING NYLON BRAIDED CABLE VIDVIE,<p>FAST CHARGING NYLON BRAIDED CABLE VIDVIE con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,CB449VV,250,shopify,1,deny,manual,18000,20700,TRUE,FALSE,https://afandee.com/wp-content/uploads/2024/03/3-1-510x685.jpg,1,active
charge-sync-cable-belkin-usb-a-micro-usb-v8-95,CHARGE/SYNC CABLE BELKIN USB A MICRO USB V8,<p>CHARGE/SYNC CABLE BELKIN USB A MICRO USB V8 con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,95,250,shopify,1,deny,manual,20000,23000,TRUE,FALSE,https://lemonwire.com/wp-content/uploads/2024/02/1038697968_6b8c341d-139d-4ad2-922d-01b0f4e179d3.jpg,1,active
vidvie-cable-usb-a-lighting-cb411i,VIDVIE CABLE USB A LIGHTING,<p>VIDVIE CABLE USB A LIGHTING con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,CB411i,250,shopify,3,deny,manual,20000,23000,TRUE,FALSE,https://mrelectroniccy.com/wp-content/uploads/2025/03/06133.png,1,active
vidvie-cable-tipo-c-a-c-cb494t-t-2-mtr-cb494t-t,VIDVIE CABLE TIPO C A C CB494T-T 2 MTR,<p>VIDVIE CABLE TIPO C A C CB494T-T 2 MTR con garantía oficial Tecno+.</p>,Tecno+,Cables y Conectividad,Cables y Conectividad,"Cables y Conectividad, tecno-plus",TRUE,Title,Default Title,CB494T-T,250,shopify,1,deny,manual,30000,34500,TRUE,FALSE,https://itechstore.tn/7907-thickbox_default/cable-vidvie-type-c-2m.jpg,1,active
cargador-direc-tv-106,CARGADOR DIREC TV,<p>CARGADOR DIREC TV con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,106,250,shopify,9,deny,manual,35000,40250,TRUE,FALSE,https://powertechsantander.com/assets/uploads/2e6c8ab4913f691d4279b98dda9284bc.png,1,active
cargador-de-carro-pd-38w-alta-potencia-30652,CARGADOR DE CARRO PD 38W ALTA POTENCIA,<p>CARGADOR DE CARRO PD 38W ALTA POTENCIA con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,30652,250,shopify,9,deny,manual,35000,40250,TRUE,FALSE,"https://res.cloudinary.com/ditrt47am/image/upload/f_auto,q_auto/v1757513342/catalogo/productos/prod_a34af6bef5a9.png",1,active
metal-dual-usb-fast-car-charger-2-4a-cc528,METAL DUAL USB FAST CAR CHARGER 2.4A,<p>METAL DUAL USB FAST CAR CHARGER 2.4A con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,CC528,250,shopify,5,deny,manual,55000,63250,TRUE,FALSE,https://www.dhresource.com/webp/m/0x0/f2/albu/g20/M00/5E/61/rBVaqWDke5iAYtdcAADpHW_X_T0680.jpg,1,active
vidvie-car-charger-usb-a-v8-cc02-v8,VIDVIE CAR CHARGER USB A V8,<p>VIDVIE CAR CHARGER USB A V8 con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,CC02-V8,250,shopify,5,deny,manual,28000,32200,TRUE,FALSE,http://vidvie.hk/Uploads/2021-01-30/601501d30a555.jpg,1,active
car-charger-usb-lighthing-2-44a-cc02 ip,CAR CHARGER USB-LIGHTHING 2.44A,<p>CAR CHARGER USB-LIGHTHING 2.44A con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,CC02 IP,250,shopify,3,deny,manual,28000,32200,TRUE,FALSE,http://acmic.id/cdn/shop/files/CC02_BLACK_2.jpg?v=1720433272,1,active
vidvie-mini-pocket-power-bank-5000w-lightning-pb781i,VIDVIE MINI POCKET POWER BANK 5000W LIGHTNING,<p>VIDVIE MINI POCKET POWER BANK 5000W LIGHTNING con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,PB781i,250,shopify,1,deny,manual,100000,115000,TRUE,FALSE,https://sc04.alicdn.com/kf/H83addafdf7f44e4aa41bf42eae313502U/240476038/H83addafdf7f44e4aa41bf42eae313502U.jpg,1,active
3-port-usb-charger-4-8a-vidvie-plm331,3 PORT USB CHARGER 4.8A VIDVIE,<p>3 PORT USB CHARGER 4.8A VIDVIE con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,PLM331,250,shopify,4,deny,manual,40000,46000,TRUE,FALSE,https://www.vidvie.hk/Uploads/2021-01-29/6013e91be3253.jpg,1,active
mini-pd-mobile-charger-20w-vidvie-plm336c,MINI PD MOBILE CHARGER 20W VIDVIE,<p>MINI PD MOBILE CHARGER 20W VIDVIE con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,PLM336C,250,shopify,3,deny,manual,45000,51750,TRUE,FALSE,https://www.puntosistemas.com/wp-content/uploads/2024/04/solo-fuente-tipo-c-plm336c-20w-1-600x600.jpg,1,active
vidvie-mini-pocket-power-bank-5000w-tipo-c-pb781t,VIDVIE MINI POCKET POWER BANK 5000W TIPO C,<p>VIDVIE MINI POCKET POWER BANK 5000W TIPO C con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,PB781T,250,shopify,1,deny,manual,100000,115000,TRUE,FALSE,https://vidvie.hk/Uploads/2024-05-13/6641e73839305.jpg,1,active
vidvie-gan-single-cargador-tipo-c-33w-plm354,VIDVIE GaN Single CARGADOR TIPO C 33W,<p>VIDVIE GaN Single CARGADOR TIPO C 33W con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,PLM354,250,shopify,5,deny,manual,70000,80500,TRUE,FALSE,https://www.vidvie.hk/Uploads/2024-05-27/665428466f3e2.png,1,active
gan-dual-type-c-40w-high-power-charger-plm346,GAN DUAL TYPE-C 40W HIGH POWER CHARGER,<p>GAN DUAL TYPE-C 40W HIGH POWER CHARGER con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,PLM346,250,shopify,1,deny,manual,100000,115000,TRUE,FALSE,"https://res.cloudinary.com/movilcell/image/upload/f_auto,q_auto/v1755711890/Productos/Cargadores/PLM346/343-2-1-1-scaled_lut8w6.jpg",1,active
vidvies-gan-big-power-dual-usb-c-67w-plm351,VIDVIES GaN Big Power Dual Usb-C 67W,<p>VIDVIES GaN Big Power Dual Usb-C 67W con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,PLM351,250,shopify,1,deny,manual,180000,207000,TRUE,FALSE,https://www.vidvie.hk/Uploads/20240515/1715765875475509.jpg,1,active
cargador-fly-energy-120w-c-480-c-480,CARGADOR FLY ENERGY 120W C-480,<p>CARGADOR FLY ENERGY 120W C-480 con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,C-480,250,shopify,1,deny,manual,60000,69000,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_900506-MLA83619266719_042025-O.webp,1,active
vidvie-car-iphone-holder-hc1512-hc1512,VIDVIE CAR IPHONE HOLDER HC1512,<p>VIDVIE CAR IPHONE HOLDER HC1512 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,HC1512,250,shopify,2,deny,manual,150000,172500,TRUE,FALSE,https://mrelectroniccy.com/wp-content/uploads/2025/02/06066.png,1,active
charger-2-4a-tipo-c-ca03v,CHARGER 2.4A TIPO C,<p>CHARGER 2.4A TIPO C con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,CA03V,250,shopify,1,deny,manual,30000,34500,TRUE,FALSE,https://papeleriadelahorro.mx/cdn/shop/files/1719014.jpg?v=1751741811,1,active
multifuncional-usb-expansion-car-charger-4-puertos-60w-cc527,MULTIFUNCIONAL USB EXPANSION CAR CHARGER 4 PUERTOS 60W,<p>MULTIFUNCIONAL USB EXPANSION CAR CHARGER 4 PUERTOS 60W con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,CC527T,250,shopify,2,deny,manual,180000,207000,TRUE,FALSE,https://m.media-amazon.com/images/I/719ZMzCWKXL._AC_SL1500_.jpg,1,active
vidvie-magnetic-stickers-hc1505,VIDVIE MAGNETIC STICKERS,<p>VIDVIE MAGNETIC STICKERS con garantía oficial Tecno+.</p>,Tecno+,Gaming y TV Box,Gaming y TV Box,"Gaming y TV Box, tecno-plus",TRUE,Title,Default Title,HC1505,250,shopify,4,deny,manual,60000,69000,TRUE,FALSE,https://mrelectroniccy.com/wp-content/uploads/2025/03/06109.png,1,active
cargador-mtf-18w-mt-25-mt-25,CARGADOR MTF 18W MT-25,<p>CARGADOR MTF 18W MT-25 con garantía oficial Tecno+.</p>,Tecno+,Cargadores y Energía,Cargadores y Energía,"Cargadores y Energía, tecno-plus",TRUE,Title,Default Title,MT-25,250,shopify,3,deny,manual,30000,34500,TRUE,FALSE,https://images.rappi.com/products/1743802640995_1743802639839_1743802638364.png,1,active
soporte-carro-ajustable-jal-h02-30649,SOPORTE CARRO AJUSTABLE JAL H02,<p>SOPORTE CARRO AJUSTABLE JAL H02 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,30649,250,shopify,4,deny,manual,65000,74750,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2024/09/SOPORTE-CARRO-AJUSTABLE-JAL-H02_30649_JAL-H02_3.png,1,active
laptop-stand-p02-p02-11264,LAPTOP STAND P02 P02,<p>LAPTOP STAND P02 P02 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11264,250,shopify,1,deny,manual,85000,97750,TRUE,FALSE,https://jaltechsas.com/wp-content/uploads/2023/03/LAPTOP-STAND-P02_11264_P02_1-768x768.png,1,active
extension-usb-2-0-activa-10-mtr-11734,EXTENSION USB 2.0 ACTIVA 10 MTR,<p>EXTENSION USB 2.0 ACTIVA 10 MTR con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,11734,250,shopify,1,deny,manual,40000,46000,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_743397-MLM110094265881_042026-O.webp,1,active
laptod-adapter-monitor-14v-3a-9028,LAPTOD ADAPTER MONITOR 14V - 3A,<p>LAPTOD ADAPTER MONITOR 14V - 3A con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,9028,250,shopify,3,deny,manual,58000,66700,TRUE,FALSE,https://www.eccom.pe/wp-content/uploads/2025/02/8db2d713-c71f-4453-8060-716e5a7d3d86.jpg,1,active
mini-projector-708322,MINI PROJECTOR,<p>MINI PROJECTOR con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,708322,250,shopify,2,deny,manual,190000,218500,TRUE,FALSE,https://i5.walmartimages.com/asr/6ca969f1-8062-4c3a-b597-f95abe1a9141.df1361415ca521507a52c097363d30c0.jpeg,1,active
control-de-play-4-negro-gt-ps4-11627,CONTROL DE PLAY 4 NEGRO GT PS4,<p>CONTROL DE PLAY 4 NEGRO GT PS4 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11627,250,shopify,5,deny,manual,90000,103500,TRUE,FALSE,https://exitocol.vtexassets.com/arquivos/ids/31743269/image-c01ff7bb0daf4334885d71b1aa53b481.jpg?v=638985598942170000,1,active
control-de-play-analong-controller-twin-vibration-2-4g-9030,CONTROL DE PLAY ANALONG CONTROLLER TWIN VIBRATION 2.4G,<p>CONTROL DE PLAY ANALONG CONTROLLER TWIN VIBRATION 2.4G con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9030,250,shopify,2,deny,manual,48000,55200,TRUE,FALSE,https://www.jvgelectronics.in/storage/product/1634643774img3.png,1,active
destok-microphone-662026bk,DESTOK MICROPHONE,<p>DESTOK MICROPHONE con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,662026BK,250,shopify,2,deny,manual,40000,46000,TRUE,FALSE,https://lv4tech.com/wp-content/uploads/2023/09/delock-1.png,1,active
laptod-adapter-monitor-hp-19v-1-5a-9029,LAPTOD ADAPTER MONITOR HP 19V 1.5A,<p>LAPTOD ADAPTER MONITOR HP 19V 1.5A con garantía oficial Tecno+.</p>,Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,9029,250,shopify,1,deny,manual,58000,66700,TRUE,FALSE,https://trivico.la/images/products/detail/HP-19V-1.58A-4.0x1.7-OEM-NBC111.jpg,1,active
funda-peluche-sin-manga-14-140345,"FUNDA PELUCHE SIN MANGA 14""","<p>FUNDA PELUCHE SIN MANGA 14"" con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,140345,250,shopify,11,deny,manual,40000,46000,TRUE,FALSE,https://peltrina.com.ar/18098-thickbox_default/funda-peluche-gris.jpg,1,active
funda-peluche-con-manga-14-14089,"FUNDA PELUCHE CON MANGA 14""","<p>FUNDA PELUCHE CON MANGA 14"" con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,14089,250,shopify,11,deny,manual,50000,57500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_986346-MLM90381139546_082025-O-funda-conejo-de-peluche-para-iphone-14-14-pro-14-pro-max.webp,1,active
funda-peluche-15-9038,"FUNDA PELUCHE 15""","<p>FUNDA PELUCHE 15"" con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9038,250,shopify,11,deny,manual,40000,46000,TRUE,FALSE,"https://static.wixstatic.com/media/4ac544_746db0d6df78450e91948a77aec6092d~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,active
funda-peluche-con-manga-15-6-9036,"FUNDA PELUCHE CON MANGA 15""6","<p>FUNDA PELUCHE CON MANGA 15""6 con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9036,250,shopify,12,deny,manual,50000,57500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_859835-MPE77117694775_062024-O.webp,1,active
funda-maletin-pc-14-color-9031,"FUNDA MALETIN PC 14"" COLOR","<p>FUNDA MALETIN PC 14"" COLOR con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9031,250,shopify,8,deny,manual,35000,40250,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_899122-MLM90540060784_082025-O.webp,1,active
funda-maletin-pc-15-6-color-16000,"FUNDA MALETIN PC 15""6 COLOR","<p>FUNDA MALETIN PC 15""6 COLOR con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,16000,250,shopify,5,deny,manual,35000,40250,TRUE,FALSE,https://rimage.ripley.com.pe/home.ripley/Attachment/MKP/4016/PMP20001013951/imagen2-1.jpeg,1,active
funda-maletin-15-6-9039,"FUNDA MALETIN 15""6","<p>FUNDA MALETIN 15""6 con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9039,250,shopify,10,deny,manual,35000,40250,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_759598-MLA87703145687_072025-O.webp,1,active
funda-maletin-14-9035,"FUNDA MALETIN 14""","<p>FUNDA MALETIN 14"" con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9035,250,shopify,10,deny,manual,35000,40250,TRUE,FALSE,https://carulla.vtexassets.com/arquivos/ids/17565071/funda-maletin-para-portatil-de-14-pulgadas-negro.jpg?v=638616952860770000,1,active
funda-flat-zipper-15-color-verde-80307,"FUNDA FLAT ZIPPER 15""COLOR VERDE","<p>FUNDA FLAT ZIPPER 15""COLOR VERDE con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,80307,250,shopify,2,deny,manual,40000,46000,TRUE,FALSE,https://cdn.shopify.com/s/files/1/0459/9231/2998/files/2aa0999b4e51a7055d3ac29f6b7ad912882d7d331bec0ae2defe174e1cbb820a.jpg?v=1750782933,1,active
funda-15-6-urban-off-ford-negra-11338,"FUNDA 15.6"" URBAN OFF FORD NEGRA","<p>FUNDA 15.6"" URBAN OFF FORD NEGRA con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11338,250,shopify,2,deny,manual,55000,63250,TRUE,FALSE,"https://jaltechsas.com/wp-content/uploads/2023/08/FUNDA-URBAN-OXFORD-NEGRA-15,6_11338_168-15.6_2.png",1,active
funda-15-doble-faz-jaltech-10317,"FUNDA 15"" DOBLE FAZ JALTECH","<p>FUNDA 15"" DOBLE FAZ JALTECH con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,10317,250,shopify,2,deny,manual,35000,40250,TRUE,FALSE,https://wirtec.com.co/wp-content/uploads/2021/11/FUNDA-DOBLE-FAZ-15_10317_02-15_1-1200x1200.png,1,active
funda-correa-oxford-gris-15-6-11333,"FUNDA CORREA OXFORD GRIS 15""6","<p>FUNDA CORREA OXFORD GRIS 15""6 con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11333,250,shopify,1,deny,manual,55000,63250,TRUE,FALSE,https://latiendatecno.com/wp-content/uploads/2025/12/Diseno-sin-titulo-23.png,1,active
funda-correa-oford-azul-14-11330,"FUNDA CORREA OFORD AZUL 14""","<p>FUNDA CORREA OFORD AZUL 14"" con garantía oficial Tecno+.</p>",Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11330,250,shopify,1,deny,manual,55000,63250,TRUE,FALSE,https://www.mtm.com.co/wp-content/uploads/2024/04/07404.jpg,1,active
jaltech-funda-correa-oxfor-15-pulgadas-11332,JALTECH FUNDA CORREA OXFOR 15 PULGADAS,<p>JALTECH FUNDA CORREA OXFOR 15 PULGADAS con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,11332,250,shopify,2,deny,manual,50000,57500,TRUE,FALSE,https://andinotec.com/wp-content/uploads/2023/10/FUNDA-CORREA-OXFORD-NEGRA-156_11332_016-15.6_4-600x600-1.webp,1,active
portatil-hp-intel-celeron-14-dq3502la-512gb-estado-solido-8g,"PORTATIL HP INTEL CELERON 14"" DQ3502LA 512GB ESTADO SOLIDO 8GB RAM","<p>PORTATIL HP INTEL CELERON 14"" DQ3502LA 512GB ESTADO SOLIDO 8GB RAM con garantía oficial Tecno+.</p>",Tecno+,Cómputo y Accesorios,Cómputo y Accesorios,"Cómputo y Accesorios, tecno-plus",TRUE,Title,Default Title,SN: 5CD535DOLV,250,shopify,1,deny,manual,1350000,1552500,TRUE,FALSE,https://giftronic04.com/wp-content/uploads/2025/12/LOGO-2.jpg,1,active
portatil-hp-245-g10-sn: 5cg510478,PORTATIL HP 245 G10,<p>PORTATIL HP 245 G10 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,SN: 5CG510478,250,shopify,1,deny,manual,1600000,1840000,TRUE,FALSE,https://d1pc5hp1w29h96.cloudfront.net/catalog/product/cache/b3b166914d87ce343d4dc5ec5117b502/8/1/81S56LT-1_T1717516717.png,1,active
vidrio-ipad-7-8-9-9071,VIDRIO IPAD 7/8/9,<p>VIDRIO IPAD 7/8/9 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9071,250,shopify,2,deny,manual,30000,34500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_883558-MLA81924278354_022025-O.webp,1,active
vidrio-ipad-air-4-5-9077,VIDRIO IPAD AIR 4/5,<p>VIDRIO IPAD AIR 4/5 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9077,250,shopify,1,deny,manual,30000,34500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_974497-MLC50011519147_052022-O-lamina-de-vidrio-templado-para-ipad-air-4-air-5-de-109.webp,1,active
vidrio-ipad-air-11-2024-9076,VIDRIO IPAD AIR 11 (2024),<p>VIDRIO IPAD AIR 11 (2024) con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9076,250,shopify,1,deny,manual,30000,34500,TRUE,FALSE,https://http2.mlstatic.com/D_NQ_NP_837196-MLA80250729500_112024-O.webp,1,active
vidrio-ipad-air-13-2024-9072,VIDRIO IPAD AIR 13 (2024),<p>VIDRIO IPAD AIR 13 (2024) con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9072,250,shopify,1,deny,manual,40000,46000,TRUE,FALSE,https://cdnx.jumpseller.com/catracho-store/image/51148844/IMG_1283.jpg?1722046013,1,active
vidrio-ipad-pro-13-2024-9073,VIDRIO IPAD PRO 13 (2024),<p>VIDRIO IPAD PRO 13 (2024) con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,9073,250,shopify,1,deny,manual,50000,57500,TRUE,FALSE,https://worlddata.com.pe/wp-content/uploads/2026/02/IPAD-PRO-13-2024-2.jpeg,1,active
vdrio-ipad-11-10-9-ipad 11,VDRIO IPAD 11/10.9,<p>VDRIO IPAD 11/10.9 con garantía oficial Tecno+.</p>,Tecno+,Accesorios y Varios,Accesorios y Varios,"Accesorios y Varios, tecno-plus",TRUE,Title,Default Title,IPAD 11,250,shopify,2,deny,manual,30000,34500,TRUE,FALSE,https://www.icentercolombia.com/cdn/shop/products/protector-pantalla-vidrio-templado-ipad-11-2018_2f415ecb-58ce-4d8a-a159-8df6bd76052d_800x.jpg?v=1674757795,1,active
